Date and Time, CO2On, LightOn, Light Level
2024Sep03 05:20:20, False, False,        0
2024Sep03 05:20:40, False, False,        0
2024Sep03 05:20:50, False, False,        0
2024Sep03 05:21:00, False, False,        0
2024Sep03 05:21:10, False, False,        0
2024Sep03 05:21:20, False, False,        0
2024Sep03 05:21:30, False, False,        0
2024Sep03 05:21:40, False, False,        0
2024Sep03 05:22:00, False, False,        0
2024Sep03 05:22:10, False, False,        0
2024Sep03 05:22:20, False, False,        0
2024Sep03 05:22:30, False, False,        0
2024Sep03 05:22:40, False, False,        0
2024Sep03 05:22:50, False, False,        0
2024Sep03 05:23:00, False, False,        0
2024Sep03 05:23:10, False, False,        0
2024Sep03 05:23:30, False, False,        0
2024Sep03 05:23:40, False, False,        0
2024Sep03 05:23:50, False, False,        0
2024Sep03 05:24:00, False, False,        0
2024Sep03 05:24:10, False, False,        0
2024Sep03 05:24:20, False, False,        0
2024Sep03 05:24:30, False, False,        0
2024Sep03 05:24:50, False, False,        0
2024Sep03 05:25:00, False, False,        0
2024Sep03 05:25:10, False, False,        0
2024Sep03 05:25:20, False, False,        0
2024Sep03 05:25:30, False, False,        0
2024Sep03 05:25:40, False, False,        0
2024Sep03 05:25:50, False, False,        0
2024Sep03 05:26:10, False, False,        0
2024Sep03 05:26:20, False, False,        0
2024Sep03 05:26:30, False, False,        0
2024Sep03 05:26:40, False, False,        0
2024Sep03 05:26:50, False, False,        0
2024Sep03 05:27:00, False, False,        0
2024Sep03 05:27:10, False, False,        0
2024Sep03 05:27:30, False, False,        0
2024Sep03 05:27:40, False, False,        0
2024Sep03 05:27:50, False, False,        0
2024Sep03 05:28:00, False, False,        0
2024Sep03 05:28:10, False, False,        0
2024Sep03 05:28:20, False, False,        0
2024Sep03 05:28:30, False, False,        0
2024Sep03 05:28:50, False, False,        0
2024Sep03 05:29:00, False, False,        0
2024Sep03 05:29:10, False, False,        0
2024Sep03 05:29:20, False, False,        0
2024Sep03 05:29:30, False, False,        0
2024Sep03 05:29:40, False, False,        0
2024Sep03 05:29:50, False, False,        0
2024Sep03 05:30:00, False, False,        0
2024Sep03 05:30:20, False, False,        0
2024Sep03 05:30:30, False, False,        0
2024Sep03 05:30:40, False, False,        0
2024Sep03 05:30:50, False, False,        0
2024Sep03 05:31:00, False, False,        0
2024Sep03 05:31:10, False, False,        0
2024Sep03 05:31:20, False, False,        0
2024Sep03 05:31:30, False, False,        0
2024Sep03 05:31:40, False, False,        0
2024Sep03 05:31:50, False, False,        0
2024Sep03 05:32:00, False, False,        0
2024Sep03 05:32:10, False, False,        0
2024Sep03 05:32:20, False, False,        0
2024Sep03 05:32:30, False, False,        0
2024Sep03 05:32:40, False, False,        0
2024Sep03 05:32:50, False, False,        0
2024Sep03 05:33:10, False, False,        0
2024Sep03 05:33:20, False, False,        0
2024Sep03 05:33:30, False, False,        0
2024Sep03 05:33:40, False, False,        0
2024Sep03 05:33:50, False, False,        0
2024Sep03 05:34:00, False, False,        0
2024Sep03 05:34:10, False, False,        0
2024Sep03 05:34:20, False, False,        0
2024Sep03 05:34:40, False, False,        0
2024Sep03 05:34:50, False, False,        0
2024Sep03 05:35:00, False, False,        0
2024Sep03 05:35:10, False, False,        0
2024Sep03 05:35:20, False, False,        0
2024Sep03 05:35:30, False, False,        0
2024Sep03 05:35:40, False, False,        0
2024Sep03 05:36:00, False, False,        0
2024Sep03 05:36:10, False, False,        0
2024Sep03 05:36:20, False, False,        0
2024Sep03 05:36:30, False, False,        0
2024Sep03 05:36:40, False, False,        0
2024Sep03 05:37:00, False, False,        0
2024Sep03 05:37:10, False, False,        0
2024Sep03 05:37:20, False, False,        0
2024Sep03 05:37:30, False, False,        0
2024Sep03 05:37:40, False, False,        0
2024Sep03 05:37:50, False, False,        0
2024Sep03 05:38:00, False, False,        0
2024Sep03 05:38:10, False, False,        0
2024Sep03 05:38:30, False, False,        0
2024Sep03 05:38:40, False, False,        0
2024Sep03 05:38:50, False, False,        0
2024Sep03 05:39:00, False, False,        0
2024Sep03 05:39:10, False, False,        0
2024Sep03 05:39:20, False, False,        0
2024Sep03 05:39:30, False, False,        0
2024Sep03 05:39:50, False, False,        0
2024Sep03 05:40:00, False, False,        0
2024Sep03 05:40:10, False, False,        0
2024Sep03 05:40:20, False, False,        0
2024Sep03 05:40:30, False, False,        0
2024Sep03 05:40:40, False, False,        0
2024Sep03 05:40:50, False, False,        0
2024Sep03 05:41:10, False, False,        0
2024Sep03 05:41:20, False, False,        0
2024Sep03 05:41:30, False, False,        0
2024Sep03 05:41:40, False, False,        0
2024Sep03 05:41:50, False, False,        0
2024Sep03 05:42:00, False, False,        0
2024Sep03 05:42:10, False, False,        0
2024Sep03 05:42:30, False, False,        0
2024Sep03 05:42:40, False, False,        0
2024Sep03 05:42:50, False, False,        0
2024Sep03 05:43:00, False, False,        0
2024Sep03 05:43:10, False, False,        0
2024Sep03 05:43:20, False, False,        0
2024Sep03 05:43:30, False, False,        0
2024Sep03 05:43:50, False, False,        0
2024Sep03 05:44:00, False, False,        0
2024Sep03 05:44:10, False, False,        0
2024Sep03 05:44:20, False, False,        0
2024Sep03 05:44:30, False, False,        0
2024Sep03 05:44:50, False, False,        0
2024Sep03 05:45:00, False, False,        0
2024Sep03 05:45:10, False, False,        0
2024Sep03 05:45:20, False, False,        0
2024Sep03 05:45:30, False, False,        0
2024Sep03 05:45:40, False, False,        0
2024Sep03 05:45:50, False, False,        0
2024Sep03 05:46:10, False, False,        0
2024Sep03 05:46:20, False, False,        0
2024Sep03 05:46:30, False, False,        0
2024Sep03 05:46:40, False, False,        0
2024Sep03 05:46:50, False, False,        0
2024Sep03 05:47:00, False, False,        0
2024Sep03 05:47:10, False, False,        0
2024Sep03 05:47:30, False, False,        0
2024Sep03 05:47:40, False, False,        0
2024Sep03 05:47:50, False, False,        0
2024Sep03 05:48:00, False, False,        0
2024Sep03 05:48:10, False, False,        0
2024Sep03 05:48:20, False, False,        0
2024Sep03 05:48:30, False, False,        0
2024Sep03 05:48:50, False, False,        0
2024Sep03 05:49:00, False, False,        0
2024Sep03 05:49:10, False, False,        0
2024Sep03 05:49:20, False, False,        0
2024Sep03 05:49:30, False, False,        0
2024Sep03 05:49:40, False, False,        0
2024Sep03 05:50:00, False, False,        0
2024Sep03 05:50:10, False, False,        0
2024Sep03 05:50:20, False, False,        0
2024Sep03 05:50:30, False, False,        0
2024Sep03 05:50:40, False, False,        0
2024Sep03 05:50:50, False, False,        0
2024Sep03 05:51:00, False, False,        0
2024Sep03 05:51:20, False, False,        0
2024Sep03 05:51:30, False, False,        0
2024Sep03 05:51:40, False, False,        0
2024Sep03 05:51:50, False, False,        0
2024Sep03 05:52:00, False, False,        0
2024Sep03 05:52:20, False, False,        0
2024Sep03 05:52:30, False, False,        0
2024Sep03 05:52:40, False, False,        0
2024Sep03 05:52:50, False, False,        0
2024Sep03 05:53:00, False, False,        0
2024Sep03 05:53:10, False, False,        0
2024Sep03 05:53:20, False, False,        0
2024Sep03 05:53:40, False, False,        0
2024Sep03 05:53:50, False, False,        0
2024Sep03 05:54:00, False, False,        0
2024Sep03 05:54:10, False, False,        0
2024Sep03 05:54:30, False, False,        0
2024Sep03 05:54:40, False, False,        0
2024Sep03 05:54:50, False, False,        0
2024Sep03 05:55:00, False, False,        0
2024Sep03 05:55:10, False, False,        0
2024Sep03 05:55:20, False, False,        0
2024Sep03 05:55:40, False, False,        0
2024Sep03 05:55:50, False, False,        0
2024Sep03 05:56:00, False, False,        0
2024Sep03 05:56:10, False, False,        0
2024Sep03 05:56:20, False, False,        0
2024Sep03 05:56:30, False, False,        0
2024Sep03 05:56:40, False, False,        0
2024Sep03 05:57:00, False, False,        0
2024Sep03 05:57:10, False, False,        0
2024Sep03 05:57:20, False, False,        0
2024Sep03 05:57:30, False, False,        0
2024Sep03 05:57:40, False, False,        0
2024Sep03 05:57:50, False, False,        0
2024Sep03 05:58:00, False, False,        0
2024Sep03 05:58:10, False, False,        0
2024Sep03 05:58:20, False, False,        0
2024Sep03 05:58:30, False, False,        0
2024Sep03 05:58:40, False, False,        0
2024Sep03 05:58:50, False, False,        0
2024Sep03 05:59:00, False, False,        0
2024Sep03 05:59:10, False, False,        0
2024Sep03 05:59:20, False, False,        0
2024Sep03 05:59:30, False, False,        0
2024Sep03 05:59:50, False, False,        0
2024Sep03 06:00:00, False, False,        0
2024Sep03 06:00:10, False, False,        0
2024Sep03 06:00:20, False, False,        0
2024Sep03 06:00:30, False, False,        0
2024Sep03 06:00:40, False, False,        0
2024Sep03 06:00:50, False, False,        0
2024Sep03 06:01:10, False, False,        0
2024Sep03 06:01:20, False, False,        0
2024Sep03 06:01:30, False, False,        0
2024Sep03 06:01:40, False, False,        0
2024Sep03 06:01:50, False, False,        0
2024Sep03 06:02:00, False, False,        0
2024Sep03 06:02:20, False, False,        0
2024Sep03 06:02:30, False, False,        0
2024Sep03 06:02:40, False, False,        0
2024Sep03 06:02:50, False, False,        0
2024Sep03 06:03:00, False, False,        0
2024Sep03 06:03:10, False, False,        0
2024Sep03 06:03:20, False, False,        0
2024Sep03 06:03:40, False, False,        0
2024Sep03 06:03:50, False, False,        0
2024Sep03 06:04:00, False, False,        0
2024Sep03 06:04:10, False, False,        0
2024Sep03 06:04:20, False, False,        0
2024Sep03 06:04:30, False, False,        0
2024Sep03 06:04:40, False, False,        0
2024Sep03 06:05:00, False, False,        0
2024Sep03 06:05:10, False, False,        0
2024Sep03 06:05:20, False, False,        0
2024Sep03 06:05:30, False, False,        0
2024Sep03 06:05:40, False, False,        0
2024Sep03 06:05:50, False, False,        0
2024Sep03 06:06:00, False, False,        0
2024Sep03 06:06:10, False, False,        0
2024Sep03 06:06:30, False, False,        0
2024Sep03 06:06:40, False, False,        0
2024Sep03 06:06:50, False, False,        0
2024Sep03 06:07:00, False, False,        0
2024Sep03 06:07:10, False, False,        0
2024Sep03 06:07:20, False, False,        0
2024Sep03 06:07:30, False, False,        0
2024Sep03 06:07:50, False, False,        0
2024Sep03 06:08:00, False, False,        0
2024Sep03 06:08:10, False, False,        0
2024Sep03 06:08:20, False, False,        0
2024Sep03 06:08:30, False, False,        0
2024Sep03 06:08:40, False, False,        0
2024Sep03 06:08:50, False, False,        0
2024Sep03 06:09:10, False, False,        0
2024Sep03 06:09:20, False, False,        0
2024Sep03 06:09:30, False, False,        0
2024Sep03 06:09:40, False, False,        0
2024Sep03 06:09:50, False, False,        0
2024Sep03 06:10:00, False, False,        0
2024Sep03 06:10:10, False, False,        0
2024Sep03 06:10:20, False, False,        0
2024Sep03 06:10:30, False, False,        0
2024Sep03 06:10:40, False, False,        0
2024Sep03 06:10:50, False, False,        0
2024Sep03 06:11:00, False, False,        0
2024Sep03 06:11:10, False, False,        0
2024Sep03 06:11:20, False, False,        0
2024Sep03 06:11:30, False, False,        0
2024Sep03 06:11:40, False, False,        0
2024Sep03 06:11:50, False, False,        0
2024Sep03 06:12:00, False, False,        0
2024Sep03 06:12:10, False, False,        0
2024Sep03 06:12:20, False, False,        0
2024Sep03 06:12:30, False, False,        0
2024Sep03 06:12:50, False, False,        0
2024Sep03 06:13:00, False, False,        0
2024Sep03 06:13:10, False, False,        0
2024Sep03 06:13:20, False, False,        0
2024Sep03 06:13:30, False, False,        0
2024Sep03 06:13:40, False, False,        0
2024Sep03 06:13:50, False, False,        0
2024Sep03 06:14:10, False, False,        0
2024Sep03 06:14:20, False, False,        0
2024Sep03 06:14:30, False, False,        0
2024Sep03 06:14:40, False, False,        0
2024Sep03 06:14:50, False, False,        0
2024Sep03 06:15:00, False, False,        0
2024Sep03 06:15:10, False, False,        0
2024Sep03 06:15:30, False, False,        0
2024Sep03 06:15:40, False, False,        0
2024Sep03 06:15:50, False, False,        0
2024Sep03 06:16:00, False, False,        0
2024Sep03 06:16:10, False, False,        0
2024Sep03 06:16:20, False, False,        0
2024Sep03 06:16:30, False, False,        0
2024Sep03 06:16:50, False, False,        0
2024Sep03 06:17:00, False, False,        0
2024Sep03 06:17:10, False, False,        0
2024Sep03 06:17:20, False, False,        0
2024Sep03 06:17:30, False, False,        0
2024Sep03 06:17:40, False, False,        0
2024Sep03 06:17:50, False, False,        0
2024Sep03 06:18:00, False, False,        0
2024Sep03 06:18:20, False, False,        0
2024Sep03 06:18:30, False, False,        0
2024Sep03 06:18:40, False, False,        0
2024Sep03 06:18:50, False, False,        0
2024Sep03 06:19:00, False, False,        0
2024Sep03 06:19:10, False, False,        0
2024Sep03 06:19:20, False, False,        0
2024Sep03 06:19:30, False, False,        0
2024Sep03 06:19:50, False, False,        0
2024Sep03 06:20:00, False, False,        0
2024Sep03 06:20:10, False, False,        0
2024Sep03 06:20:20, False, False,        0
2024Sep03 06:20:30, False, False,        0
2024Sep03 06:20:40, False, False,        0
2024Sep03 06:21:00, False, False,        0
2024Sep03 06:21:10, False, False,        0
2024Sep03 06:21:20, False, False,        0
2024Sep03 06:21:30, False, False,        0
2024Sep03 06:21:40, False, False,        0
2024Sep03 06:21:50, False, False,        0
2024Sep03 06:22:00, False, False,        0
2024Sep03 06:22:20, False, False,        0
2024Sep03 06:22:30, False, False,        0
2024Sep03 06:22:40, False, False,        0
2024Sep03 06:22:50, False, False,        0
2024Sep03 06:23:00, False, False,        0
2024Sep03 06:23:10, False, False,        0
2024Sep03 06:23:20, False, False,        0
2024Sep03 06:23:40, False, False,        0
2024Sep03 06:23:50, False, False,        0
2024Sep03 06:24:00, False, False,        0
2024Sep03 06:24:10, False, False,        0
2024Sep03 06:24:20, False, False,        0
2024Sep03 06:24:30, False, False,        0
2024Sep03 06:24:40, False, False,        0
2024Sep03 06:24:50, False, False,        0
2024Sep03 06:25:10, False, False,        0
2024Sep03 06:25:20, False, False,        0
2024Sep03 06:25:30, False, False,        0
2024Sep03 06:25:40, False, False,        0
2024Sep03 06:25:50, False, False,        0
2024Sep03 06:26:00, False, False,        0
2024Sep03 06:26:10, False, False,        0
2024Sep03 06:26:20, False, False,        0
2024Sep03 06:26:30, False, False,        0
2024Sep03 06:26:40, False, False,        0
2024Sep03 06:26:50, False, False,        0
2024Sep03 06:27:00, False, False,        0
2024Sep03 06:27:10, False, False,        0
2024Sep03 06:27:20, False, False,        0
2024Sep03 06:27:40, False, False,        0
2024Sep03 06:27:50, False, False,        0
2024Sep03 06:28:00, False, False,        0
2024Sep03 06:28:10, False, False,        0
2024Sep03 06:28:20, False, False,        0
2024Sep03 06:28:30, False, False,        0
2024Sep03 06:28:40, False, False,        0
2024Sep03 06:29:00, False, False,        0
2024Sep03 06:29:10, False, False,        0
2024Sep03 06:29:20, False, False,        0
2024Sep03 06:29:30, False, False,        0
2024Sep03 06:29:40, False, False,        0
2024Sep03 06:29:50, False, False,        0
2024Sep03 06:30:00, False, False,        0
2024Sep03 06:30:10, False, False,        0
2024Sep03 06:30:30, False, False,        0
