Date and Time, CO2On, LightOn, Light Level
2024Sep02 17:01:00, False,  True,      100
2024Sep02 17:01:10, False,  True,      100
2024Sep02 17:01:20,  True,  True,      100
2024Sep02 17:01:30, False,  True,      100
2024Sep02 17:01:40, False,  True,      100
2024Sep02 17:01:50, False,  True,      100
2024Sep02 17:02:00, False,  True,      100
2024Sep02 17:02:10, False,  True,      100
2024Sep02 17:02:20, False,  True,      100
2024Sep02 17:02:30, False,  True,      100
2024Sep02 17:02:50, False,  True,      100
2024Sep02 17:03:00,  True,  True,      100
2024Sep02 17:03:10, False,  True,      100
2024Sep02 17:03:20, False,  True,      100
2024Sep02 17:03:30, False,  True,      100
2024Sep02 17:03:40, False,  True,      100
2024Sep02 17:03:50, False,  True,      100
2024Sep02 17:04:00, False,  True,      100
2024Sep02 17:04:10, False,  True,      100
2024Sep02 17:04:20, False,  True,      100
2024Sep02 17:04:30, False,  True,      100
2024Sep02 17:04:40,  True,  True,      100
2024Sep02 17:04:50, False,  True,      100
2024Sep02 17:05:00, False,  True,      100
2024Sep02 17:05:20, False,  True,      100
2024Sep02 17:05:30, False,  True,      100
2024Sep02 17:05:40, False,  True,      100
2024Sep02 17:05:50, False,  True,      100
2024Sep02 17:06:00, False,  True,      100
2024Sep02 17:06:10, False,  True,      100
2024Sep02 17:06:20,  True,  True,      100
2024Sep02 17:06:40, False,  True,      100
2024Sep02 17:06:50, False,  True,      100
2024Sep02 17:07:00, False,  True,      100
2024Sep02 17:07:10, False,  True,      100
2024Sep02 17:07:20, False,  True,      100
2024Sep02 17:07:30, False,  True,      100
2024Sep02 17:07:40, False,  True,      100
2024Sep02 17:07:50, False,  True,      100
2024Sep02 17:08:10, False,  True,      100
2024Sep02 17:08:20, False,  True,      100
2024Sep02 17:08:30, False,  True,      100
2024Sep02 17:08:40, False,  True,      100
2024Sep02 17:08:50, False,  True,      100
2024Sep02 17:09:00, False,  True,      100
2024Sep02 17:09:10, False,  True,      100
2024Sep02 17:09:30, False,  True,      100
2024Sep02 17:09:40,  True,  True,      100
2024Sep02 17:09:50, False,  True,      100
2024Sep02 17:10:00, False,  True,      100
2024Sep02 17:10:10, False,  True,      100
2024Sep02 17:10:30, False,  True,      100
2024Sep02 17:10:40, False,  True,      100
2024Sep02 17:10:50, False,  True,      100
2024Sep02 17:11:00, False,  True,      100
2024Sep02 17:11:10, False,  True,      100
2024Sep02 17:11:20,  True,  True,      100
2024Sep02 17:11:30, False,  True,      100
2024Sep02 17:11:50, False,  True,      100
2024Sep02 17:12:00, False,  True,      100
2024Sep02 17:12:10, False,  True,      100
2024Sep02 17:12:20, False,  True,      100
2024Sep02 17:12:30, False,  True,      100
2024Sep02 17:12:40, False,  True,      100
2024Sep02 17:12:50, False,  True,      100
2024Sep02 17:13:00,  True,  True,      100
2024Sep02 17:13:20, False,  True,      100
2024Sep02 17:13:30, False,  True,      100
2024Sep02 17:13:40, False,  True,      100
2024Sep02 17:13:50, False,  True,      100
2024Sep02 17:14:00, False,  True,      100
2024Sep02 17:14:10, False,  True,      100
2024Sep02 17:14:20, False,  True,      100
2024Sep02 17:14:40,  True,  True,      100
2024Sep02 17:14:50, False,  True,      100
2024Sep02 17:15:00, False,  True,      100
2024Sep02 17:15:10, False,  True,      100
2024Sep02 17:15:20, False,  True,      100
2024Sep02 17:15:30, False,  True,      100
2024Sep02 17:15:40, False,  True,      100
2024Sep02 17:15:50, False,  True,      100
2024Sep02 17:16:00, False,  True,      100
2024Sep02 17:16:10, False,  True,      100
2024Sep02 17:16:20,  True,  True,      100
2024Sep02 17:16:30, False,  True,      100
2024Sep02 17:16:40, False,  True,      100
2024Sep02 17:16:50, False,  True,      100
2024Sep02 17:17:00, False,  True,      100
2024Sep02 17:17:20, False,  True,      100
2024Sep02 17:17:30, False,  True,      100
2024Sep02 17:17:40, False,  True,      100
2024Sep02 17:17:50, False,  True,      100
2024Sep02 17:18:00,  True,  True,      100
2024Sep02 17:18:10, False,  True,      100
2024Sep02 17:18:20, False,  True,      100
2024Sep02 17:18:40, False,  True,      100
2024Sep02 17:18:50, False,  True,      100
2024Sep02 17:19:00, False,  True,      100
2024Sep02 17:19:10, False,  True,      100
2024Sep02 17:19:20, False,  True,      100
2024Sep02 17:19:30, False,  True,      100
2024Sep02 17:19:40,  True,  True,      100
2024Sep02 17:20:00, False,  True,      100
2024Sep02 17:20:10, False,  True,      100
2024Sep02 17:20:20, False,  True,      100
2024Sep02 17:20:30, False,  True,      100
2024Sep02 17:20:40, False,  True,      100
2024Sep02 17:20:50, False,  True,      100
2024Sep02 17:21:00, False,  True,      100
2024Sep02 17:21:20,  True,  True,      100
2024Sep02 17:21:30, False,  True,      100
2024Sep02 17:21:40, False,  True,      100
2024Sep02 17:21:50, False,  True,      100
2024Sep02 17:22:00, False,  True,      100
2024Sep02 17:22:10, False,  True,      100
2024Sep02 17:22:30, False,  True,      100
2024Sep02 17:22:40, False,  True,      100
2024Sep02 17:22:50, False,  True,      100
2024Sep02 17:23:00,  True,  True,      100
2024Sep02 17:23:10, False,  True,      100
2024Sep02 17:23:20, False,  True,      100
2024Sep02 17:23:40, False,  True,      100
2024Sep02 17:23:50, False,  True,      100
2024Sep02 17:24:00, False,  True,      100
2024Sep02 17:24:10, False,  True,      100
2024Sep02 17:24:20, False,  True,      100
2024Sep02 17:24:30, False,  True,      100
2024Sep02 17:24:40,  True,  True,      100
2024Sep02 17:24:50, False,  True,      100
2024Sep02 17:25:10, False,  True,      100
2024Sep02 17:25:20, False,  True,      100
2024Sep02 17:25:30, False,  True,      100
2024Sep02 17:25:40, False,  True,      100
2024Sep02 17:25:50, False,  True,      100
2024Sep02 17:26:00, False,  True,      100
2024Sep02 17:26:10, False,  True,      100
2024Sep02 17:26:30, False,  True,      100
2024Sep02 17:26:40, False,  True,      100
2024Sep02 17:26:50, False,  True,      100
2024Sep02 17:27:00, False,  True,      100
2024Sep02 17:27:10, False,  True,      100
2024Sep02 17:27:20, False,  True,      100
2024Sep02 17:27:30, False,  True,      100
2024Sep02 17:27:50, False,  True,      100
2024Sep02 17:28:00,  True,  True,      100
2024Sep02 17:28:10, False,  True,      100
2024Sep02 17:28:20, False,  True,      100
2024Sep02 17:28:30, False,  True,      100
2024Sep02 17:28:40, False,  True,      100
2024Sep02 17:29:00, False,  True,      100
2024Sep02 17:29:10, False,  True,      100
2024Sep02 17:29:20, False,  True,      100
2024Sep02 17:29:30, False,  True,      100
2024Sep02 17:29:40,  True,  True,      100
2024Sep02 17:29:50, False,  True,      100
2024Sep02 17:30:00, False,  True,      100
2024Sep02 17:30:20, False,  True,      100
2024Sep02 17:30:30, False,  True,      100
2024Sep02 17:30:40, False,  True,      100
2024Sep02 17:30:50, False,  True,      100
2024Sep02 17:31:00, False,  True,      100
2024Sep02 17:31:10, False,  True,      100
2024Sep02 17:31:20,  True,  True,      100
2024Sep02 17:31:30, False,  True,      100
2024Sep02 17:31:50, False,  True,      100
2024Sep02 17:32:00, False,  True,      100
2024Sep02 17:32:10, False,  True,      100
2024Sep02 17:32:20, False,  True,      100
2024Sep02 17:32:30, False,  True,      100
2024Sep02 17:32:40, False,  True,      100
2024Sep02 17:32:50, False,  True,      100
2024Sep02 17:33:10, False,  True,      100
2024Sep02 17:33:30, False, False,        0
2024Sep02 17:33:40, False,  True,      100
2024Sep02 17:33:50, False,  True,      100
2024Sep02 17:34:00, False,  True,      100
2024Sep02 17:34:10, False,  True,      100
2024Sep02 17:34:20, False,  True,      100
2024Sep02 17:34:40, False,  True,      100
2024Sep02 17:34:50, False,  True,      100
2024Sep02 17:35:00, False,  True,      100
2024Sep02 17:35:10,  True,  True,      100
2024Sep02 17:35:20, False,  True,      100
2024Sep02 17:35:30, False,  True,      100
2024Sep02 17:35:40, False,  True,      100
2024Sep02 17:36:00, False,  True,      100
2024Sep02 17:36:10, False,  True,      100
2024Sep02 17:36:20, False,  True,      100
2024Sep02 17:36:30, False,  True,      100
2024Sep02 17:36:40, False,  True,      100
2024Sep02 17:36:50, False,  True,       45
2024Sep02 17:37:10, False, False,        0
2024Sep02 17:37:20, False, False,        0
2024Sep02 17:37:30, False, False,        0
2024Sep02 17:37:40, False, False,        0
2024Sep02 17:37:50, False, False,        0
2024Sep02 17:38:00, False, False,        0
2024Sep02 17:38:20, False, False,        0
2024Sep02 17:38:30, False, False,        0
2024Sep02 17:38:40, False, False,        0
2024Sep02 17:38:50, False, False,        0
2024Sep02 17:39:00, False, False,        0
2024Sep02 17:39:10, False, False,        0
2024Sep02 17:39:40, False, False,        0
2024Sep02 17:39:50, False, False,        0
2024Sep02 17:40:00, False, False,        0
2024Sep02 17:40:10, False,  True,        0
2024Sep02 17:40:20, False,  True,        0
2024Sep02 17:40:30, False,  True,        0
2024Sep02 17:40:40, False,  True,        0
2024Sep02 17:41:00, False,  True,        0
2024Sep02 17:41:10, False,  True,        7
2024Sep02 17:41:20, False,  True,        7
2024Sep02 17:41:30, False,  True,        7
2024Sep02 17:41:40, False,  True,        7
2024Sep02 17:41:50, False,  True,        7
2024Sep02 17:42:00, False,  True,       14
2024Sep02 17:42:20, False,  True,       14
2024Sep02 17:42:30, False,  True,       14
2024Sep02 17:42:40, False,  True,       14
2024Sep02 17:42:50, False,  True,       14
2024Sep02 17:43:00, False,  True,       21
2024Sep02 17:43:10, False,  True,       21
2024Sep02 17:43:20, False,  True,       21
2024Sep02 17:43:40, False,  True,       21
2024Sep02 17:43:50, False,  True,       21
2024Sep02 17:44:00, False,  True,       21
2024Sep02 17:44:10, False,  True,       27
2024Sep02 17:44:20, False,  True,       27
2024Sep02 17:44:30, False,  True,       27
2024Sep02 17:44:40, False,  True,       27
2024Sep02 17:45:00, False,  True,       27
2024Sep02 17:45:10,  True,  True,       34
2024Sep02 17:45:20,  True,  True,       34
2024Sep02 17:45:30,  True,  True,       34
2024Sep02 17:45:40,  True,  True,       34
2024Sep02 17:45:50,  True,  True,       34
2024Sep02 17:46:00,  True,  True,       40
2024Sep02 17:46:10, False,  True,       40
2024Sep02 17:46:20, False,  True,       40
2024Sep02 17:46:30, False,  True,       40
2024Sep02 17:46:40, False,  True,       40
2024Sep02 17:46:50, False,  True,       40
2024Sep02 17:47:00, False,  True,       47
2024Sep02 17:47:10,  True,  True,       47
2024Sep02 17:47:20,  True,  True,       47
2024Sep02 17:47:30,  True,  True,       47
2024Sep02 17:47:50,  True,  True,       47
2024Sep02 17:48:00,  True,  True,       47
2024Sep02 17:48:10, False,  True,       52
2024Sep02 17:48:20, False,  True,       52
2024Sep02 17:48:30, False,  True,       52
2024Sep02 17:48:40, False,  True,       52
2024Sep02 17:49:00, False,  True,       52
2024Sep02 17:49:10,  True,  True,       58
2024Sep02 17:49:20,  True,  True,       58
2024Sep02 17:49:30,  True,  True,       58
2024Sep02 17:49:40,  True,  True,       58
2024Sep02 17:49:50,  True,  True,       58
2024Sep02 17:50:00,  True,  True,       63
2024Sep02 17:50:10, False,  True,       63
2024Sep02 17:50:20, False,  True,       63
2024Sep02 17:50:30, False,  True,       63
2024Sep02 17:50:40, False,  True,       63
2024Sep02 17:50:50, False,  True,       63
2024Sep02 17:51:00, False,  True,       68
2024Sep02 17:51:10,  True,  True,       68
2024Sep02 17:51:30,  True,  True,       68
2024Sep02 17:51:40,  True,  True,       68
2024Sep02 17:51:50,  True,  True,       68
2024Sep02 17:52:00,  True,  True,       72
2024Sep02 17:52:10, False,  True,       72
2024Sep02 17:52:20, False,  True,       72
2024Sep02 17:52:30, False,  True,       72
2024Sep02 17:52:50, False,  True,       72
2024Sep02 17:53:00, False,  True,       72
2024Sep02 17:53:10,  True,  True,       76
2024Sep02 17:53:20,  True,  True,       76
2024Sep02 17:53:30,  True,  True,       76
2024Sep02 17:53:40,  True,  True,       76
2024Sep02 17:53:50,  True,  True,       76
2024Sep02 17:54:00,  True,  True,       80
2024Sep02 17:54:20, False,  True,       80
2024Sep02 17:54:30, False,  True,       80
2024Sep02 17:54:40, False,  True,       80
2024Sep02 17:54:50, False,  True,       80
2024Sep02 17:55:00, False,  True,       83
2024Sep02 17:55:10,  True,  True,       83
2024Sep02 17:55:20,  True,  True,       83
2024Sep02 17:55:30,  True,  True,       83
2024Sep02 17:55:40,  True,  True,       83
2024Sep02 17:55:50,  True,  True,       83
2024Sep02 17:56:00,  True,  True,       85
2024Sep02 17:56:10, False,  True,       85
2024Sep02 17:56:20, False,  True,       85
2024Sep02 17:56:30, False,  True,       85
2024Sep02 17:56:50, False,  True,       85
2024Sep02 17:57:00, False,  True,       85
2024Sep02 17:57:10,  True,  True,       87
2024Sep02 17:57:20,  True,  True,       87
2024Sep02 17:57:30,  True,  True,       87
2024Sep02 17:57:40,  True,  True,       87
2024Sep02 17:58:00,  True,  True,       87
2024Sep02 17:58:10, False,  True,       88
2024Sep02 17:58:20, False,  True,       88
2024Sep02 17:58:30, False,  True,       88
2024Sep02 17:58:40, False,  True,       88
2024Sep02 17:58:50, False,  True,       88
2024Sep02 17:59:00, False,  True,       89
2024Sep02 17:59:20,  True,  True,       89
2024Sep02 17:59:30,  True,  True,       89
2024Sep02 17:59:40,  True,  True,       89
2024Sep02 17:59:50,  True,  True,       89
2024Sep02 18:00:00,  True,  True,       89
2024Sep02 18:00:10, False,  True,       89
2024Sep02 18:00:20, False,  True,       89
2024Sep02 18:00:40, False,  True,       89
2024Sep02 18:00:50, False,  True,       89
2024Sep02 18:01:00, False,  True,       89
2024Sep02 18:01:10,  True,  True,       89
2024Sep02 18:01:20,  True,  True,       89
2024Sep02 18:01:30,  True,  True,       89
2024Sep02 18:01:40,  True,  True,       89
2024Sep02 18:02:00,  True,  True,       89
2024Sep02 18:02:10, False,  True,       88
2024Sep02 18:02:20, False,  True,       88
2024Sep02 18:02:30, False,  True,       88
2024Sep02 18:02:40, False,  True,       88
2024Sep02 18:02:50, False,  True,       88
2024Sep02 18:03:00, False,  True,       87
2024Sep02 18:03:20,  True,  True,       87
2024Sep02 18:03:30,  True,  True,       87
2024Sep02 18:03:40,  True,  True,       87
2024Sep02 18:03:50,  True,  True,       87
2024Sep02 18:04:00,  True,  True,       85
2024Sep02 18:04:10, False,  True,       85
2024Sep02 18:04:20, False,  True,       85
2024Sep02 18:04:40, False,  True,       85
2024Sep02 18:04:50, False,  True,       85
2024Sep02 18:05:00, False,  True,       85
2024Sep02 18:05:10,  True,  True,       83
2024Sep02 18:05:20,  True,  True,       83
2024Sep02 18:05:30,  True,  True,       83
2024Sep02 18:05:50,  True,  True,       83
2024Sep02 18:06:00,  True,  True,       83
2024Sep02 18:06:10, False,  True,       80
2024Sep02 18:06:20, False,  True,       80
2024Sep02 18:06:30, False,  True,       80
2024Sep02 18:06:40, False,  True,       80
2024Sep02 18:06:50, False,  True,       80
2024Sep02 18:07:00, False,  True,       76
2024Sep02 18:07:10,  True,  True,       76
2024Sep02 18:07:20,  True,  True,       76
2024Sep02 18:07:30,  True,  True,       76
2024Sep02 18:07:40,  True,  True,       76
2024Sep02 18:07:50,  True,  True,       76
2024Sep02 18:08:00,  True,  True,       72
2024Sep02 18:08:10, False,  True,       72
2024Sep02 18:08:20, False,  True,       72
2024Sep02 18:08:40, False,  True,       72
2024Sep02 18:08:50, False,  True,       72
2024Sep02 18:09:00, False,  True,       72
2024Sep02 18:09:10,  True,  True,       68
2024Sep02 18:09:20,  True,  True,       68
2024Sep02 18:09:30,  True,  True,       68
2024Sep02 18:09:40,  True,  True,       68
2024Sep02 18:10:00,  True,  True,       68
2024Sep02 18:10:10, False,  True,       63
2024Sep02 18:10:20, False,  True,       63
2024Sep02 18:10:30, False,  True,       63
2024Sep02 18:10:40, False,  True,       63
2024Sep02 18:10:50, False,  True,       63
2024Sep02 18:11:00, False,  True,       58
2024Sep02 18:11:20,  True,  True,       58
2024Sep02 18:11:30,  True,  True,       58
2024Sep02 18:11:40,  True,  True,       58
2024Sep02 18:11:50,  True,  True,       58
2024Sep02 18:12:00,  True,  True,       52
2024Sep02 18:12:10, False,  True,       52
2024Sep02 18:12:20, False,  True,       52
2024Sep02 18:12:40, False,  True,       52
2024Sep02 18:12:50, False,  True,       52
2024Sep02 18:13:00, False,  True,       52
2024Sep02 18:13:10,  True,  True,       47
2024Sep02 18:13:20,  True,  True,       47
2024Sep02 18:13:30,  True,  True,       47
2024Sep02 18:13:40,  True,  True,       47
2024Sep02 18:13:51,  True,  True,       47
2024Sep02 18:14:00,  True,  True,       47
2024Sep02 18:14:10, False,  True,       40
2024Sep02 18:14:20, False,  True,       40
2024Sep02 18:14:30, False,  True,       40
2024Sep02 18:14:40, False,  True,       40
2024Sep02 18:14:50, False,  True,       40
2024Sep02 18:15:00, False,  True,       34
2024Sep02 18:15:10,  True,  True,       34
2024Sep02 18:15:20,  True,  True,       34
2024Sep02 18:15:30,  True,  True,       34
2024Sep02 18:15:40,  True,  True,       34
2024Sep02 18:15:50,  True,  True,       34
2024Sep02 18:16:00, False,  True,       27
2024Sep02 18:16:10, False,  True,       27
2024Sep02 18:16:20, False,  True,       27
2024Sep02 18:16:30, False,  True,       27
2024Sep02 18:16:50, False,  True,       27
2024Sep02 18:17:00, False,  True,       27
2024Sep02 18:17:10, False,  True,       21
2024Sep02 18:17:20, False,  True,       21
2024Sep02 18:17:30, False,  True,       21
2024Sep02 18:17:40, False,  True,       21
2024Sep02 18:17:50, False,  True,       21
2024Sep02 18:18:10, False,  True,       14
2024Sep02 18:18:20, False,  True,       14
2024Sep02 18:18:30, False,  True,       14
2024Sep02 18:18:40, False,  True,       14
2024Sep02 18:18:50, False,  True,       14
2024Sep02 18:19:00, False,  True,        7
2024Sep02 18:19:20, False,  True,        7
2024Sep02 18:19:30, False,  True,        7
2024Sep02 18:19:40, False,  True,        7
2024Sep02 18:19:50, False,  True,        7
2024Sep02 18:20:00, False,  True,        0
2024Sep02 18:20:10, False,  True,        0
2024Sep02 18:20:20, False,  True,        0
2024Sep02 18:20:30, False,  True,        0
2024Sep02 18:20:50, False,  True,        0
2024Sep02 18:21:00, False,  True,        0
2024Sep02 18:21:10, False, False,        0
2024Sep02 18:21:20, False, False,        0
2024Sep02 18:21:30, False, False,        0
2024Sep02 18:21:40, False, False,        0
2024Sep02 18:21:50, False, False,        0
2024Sep02 18:22:01, False, False,        0
2024Sep02 18:22:20, False, False,        0
2024Sep02 18:22:30, False, False,        0
2024Sep02 18:22:40, False, False,        0
2024Sep02 18:22:50, False, False,        0
2024Sep02 18:23:00, False, False,        0
2024Sep02 18:23:10, False, False,        0
2024Sep02 18:23:30, False, False,        0
2024Sep02 18:23:40, False, False,        0
2024Sep02 18:23:50, False, False,        0
2024Sep02 18:24:00, False, False,        0
2024Sep02 18:24:10, False, False,        0
2024Sep02 18:24:20, False, False,        0
2024Sep02 18:24:30, False, False,        0
2024Sep02 18:24:50, False, False,        0
2024Sep02 18:25:00, False, False,        0
2024Sep02 18:25:10, False, False,        0
2024Sep02 18:25:20, False, False,        0
2024Sep02 18:25:30, False, False,        0
2024Sep02 18:25:40, False, False,        0
2024Sep02 18:25:50, False, False,        0
2024Sep02 18:26:10, False, False,        0
2024Sep02 18:26:20, False, False,        0
2024Sep02 18:26:30, False, False,        0
2024Sep02 18:26:40, False, False,        0
2024Sep02 18:26:50, False, False,        0
2024Sep02 18:27:00, False, False,        0
2024Sep02 18:27:10, False, False,        0
2024Sep02 18:27:30, False, False,        0
2024Sep02 18:27:40, False, False,        0
2024Sep02 18:27:50, False, False,        0
2024Sep02 18:28:00, False, False,        0
2024Sep02 18:28:10, False, False,        0
2024Sep02 18:28:20, False, False,        0
2024Sep02 18:28:30, False, False,        0
2024Sep02 18:28:50, False, False,        0
2024Sep02 18:29:00, False, False,        0
2024Sep02 18:29:10, False, False,        0
2024Sep02 18:29:20, False, False,        0
2024Sep02 18:29:30, False, False,        0
2024Sep02 18:29:40, False, False,        0
2024Sep02 18:29:50, False, False,        0
2024Sep02 18:30:00, False, False,        0
2024Sep02 18:30:20, False, False,        0
2024Sep02 18:30:30, False, False,        0
2024Sep02 18:30:40, False, False,        0
2024Sep02 18:30:50, False, False,        0
2024Sep02 18:31:00, False, False,        0
2024Sep02 18:31:10, False, False,        0
2024Sep02 18:31:30, False, False,        0
2024Sep02 18:31:40, False, False,        0
2024Sep02 18:31:50, False, False,        0
2024Sep02 18:32:00, False, False,        0
2024Sep02 18:32:10, False, False,        0
2024Sep02 18:32:20, False, False,        0
2024Sep02 18:32:30, False, False,        0
2024Sep02 18:32:50, False, False,        0
2024Sep02 18:33:00, False, False,        0
2024Sep02 18:33:10, False, False,        0
2024Sep02 18:33:20, False, False,        0
2024Sep02 18:33:30, False, False,        0
2024Sep02 18:33:40, False, False,        0
2024Sep02 18:33:50, False, False,        0
2024Sep02 18:34:00, False, False,        0
2024Sep02 18:34:20, False, False,        0
2024Sep02 18:34:30, False, False,        0
2024Sep02 18:34:40, False, False,        0
2024Sep02 18:34:50, False, False,        0
2024Sep02 18:35:00, False, False,        0
2024Sep02 18:35:10, False, False,        0
2024Sep02 18:35:20, False, False,        0
2024Sep02 18:35:30, False, False,        0
2024Sep02 18:35:40, False, False,        0
2024Sep02 18:35:50, False, False,        0
2024Sep02 18:36:00, False, False,        0
2024Sep02 18:36:10, False, False,        0
2024Sep02 18:36:20, False, False,        0
2024Sep02 18:36:30, False, False,        0
2024Sep02 18:36:50, False, False,        0
2024Sep02 18:37:00, False, False,        0
2024Sep02 18:37:10, False, False,        0
2024Sep02 18:37:20, False, False,        0
2024Sep02 18:37:30, False, False,        0
2024Sep02 18:37:40, False, False,        0
2024Sep02 18:37:50, False, False,        0
2024Sep02 18:38:10, False, False,        0
2024Sep02 18:38:20, False, False,        0
2024Sep02 18:38:30, False, False,        0
2024Sep02 18:38:40, False, False,        0
2024Sep02 18:38:50, False, False,        0
2024Sep02 18:39:00, False, False,        0
2024Sep02 18:39:10, False, False,        0
2024Sep02 18:39:30, False, False,        0
2024Sep02 18:39:40, False, False,        0
2024Sep02 18:39:50, False, False,        0
2024Sep02 18:40:00, False, False,        0
2024Sep02 18:40:10, False, False,        0
2024Sep02 18:40:20, False, False,        0
2024Sep02 18:40:30, False, False,        0
2024Sep02 18:40:50, False, False,        0
2024Sep02 18:41:00, False, False,        0
2024Sep02 18:41:10, False, False,        0
2024Sep02 18:41:20, False, False,        0
2024Sep02 18:41:30, False, False,        0
2024Sep02 18:41:40, False, False,        0
2024Sep02 18:41:50, False, False,        0
2024Sep02 18:42:10, False, False,        0
2024Sep02 18:42:20, False, False,        0
2024Sep02 18:42:30, False, False,        0
2024Sep02 18:42:40, False, False,        0
2024Sep02 18:42:50, False, False,        0
2024Sep02 18:43:00, False, False,        0
2024Sep02 18:43:10, False, False,        0
2024Sep02 18:43:20, False, False,        0
2024Sep02 18:43:40, False, False,        0
2024Sep02 18:43:50, False, False,        0
2024Sep02 18:44:00, False, False,        0
2024Sep02 18:44:10, False, False,        0
2024Sep02 18:44:20, False, False,        0
2024Sep02 18:44:30, False, False,        0
2024Sep02 18:44:50, False, False,        0
2024Sep02 18:45:00, False, False,        0
2024Sep02 18:45:10, False, False,        0
2024Sep02 18:45:20, False, False,        0
2024Sep02 18:45:30, False, False,        0
2024Sep02 18:45:40, False, False,        0
2024Sep02 18:45:50, False, False,        0
2024Sep02 18:46:10, False, False,        0
2024Sep02 18:46:20, False, False,        0
2024Sep02 18:46:30, False, False,        0
2024Sep02 18:46:40, False, False,        0
2024Sep02 18:46:50, False, False,        0
2024Sep02 18:47:10, False, False,        0
2024Sep02 18:47:20, False, False,        0
2024Sep02 18:47:30, False, False,        0
2024Sep02 18:47:40, False, False,        0
2024Sep02 18:47:50, False, False,        0
2024Sep02 18:48:00, False, False,        0
2024Sep02 18:48:10, False, False,        0
2024Sep02 18:48:30, False, False,        0
2024Sep02 18:48:40, False, False,        0
2024Sep02 18:48:50, False, False,        0
2024Sep02 18:49:00, False, False,        0
2024Sep02 18:49:10, False, False,        0
2024Sep02 18:49:20, False, False,        0
2024Sep02 18:49:30, False, False,        0
2024Sep02 18:49:40, False, False,        0
2024Sep02 18:49:50, False, False,        0
2024Sep02 18:50:00, False, False,        0
2024Sep02 18:50:10, False, False,        0
2024Sep02 18:50:20, False, False,        0
2024Sep02 18:50:30, False, False,        0
2024Sep02 18:50:40, False, False,        0
2024Sep02 18:50:50, False, False,        0
2024Sep02 18:51:00, False, False,        0
2024Sep02 18:51:20, False, False,        0
2024Sep02 18:51:30, False, False,        0
2024Sep02 18:51:40, False, False,        0
2024Sep02 18:51:50, False, False,        0
2024Sep02 18:52:00, False, False,        0
2024Sep02 18:52:20, False, False,        0
2024Sep02 18:52:30, False, False,        0
2024Sep02 18:52:40, False, False,        0
2024Sep02 18:52:50, False, False,        0
2024Sep02 18:53:00, False, False,        0
2024Sep02 18:53:10, False, False,        0
2024Sep02 18:53:30, False, False,        0
2024Sep02 18:53:40, False, False,        0
2024Sep02 18:53:50, False, False,        0
2024Sep02 18:54:00, False, False,        0
2024Sep02 18:54:10, False, False,        0
2024Sep02 18:54:20, False, False,        0
2024Sep02 18:54:30, False, False,        0
2024Sep02 18:54:50, False, False,        0
2024Sep02 18:55:00, False, False,        0
2024Sep02 18:55:10, False, False,        0
2024Sep02 18:55:20, False, False,        0
2024Sep02 18:55:30, False, False,        0
2024Sep02 18:55:40, False, False,        0
2024Sep02 18:55:50, False, False,        0
2024Sep02 18:56:00, False, False,        0
2024Sep02 18:56:20, False, False,        0
2024Sep02 18:56:30, False, False,        0
2024Sep02 18:56:40, False, False,        0
2024Sep02 18:56:50, False, False,        0
2024Sep02 18:57:00, False, False,        0
2024Sep02 18:57:10, False, False,        0
2024Sep02 18:57:20, False, False,        0
2024Sep02 18:57:40, False, False,        0
2024Sep02 18:57:50, False, False,        0
2024Sep02 18:58:00, False, False,        0
2024Sep02 18:58:10, False, False,        0
2024Sep02 18:58:20, False, False,        0
2024Sep02 18:58:30, False, False,        0
2024Sep02 18:58:50, False, False,        0
2024Sep02 18:59:00, False, False,        0
2024Sep02 18:59:10, False, False,        0
2024Sep02 18:59:20, False, False,        0
2024Sep02 18:59:30, False, False,        0
2024Sep02 18:59:40, False, False,        0
2024Sep02 18:59:50, False, False,        0
2024Sep02 19:00:10, False, False,        0
2024Sep02 19:00:20, False, False,        0
2024Sep02 19:00:30, False, False,        0
2024Sep02 19:00:40, False, False,        0
2024Sep02 19:00:50, False, False,        0
2024Sep02 19:01:00, False, False,        0
2024Sep02 19:01:10,  True, False,        0
2024Sep02 19:01:20,  True, False,        0
2024Sep02 19:01:40,  True, False,        0
2024Sep02 19:01:50,  True, False,        0
2024Sep02 19:02:00,  True, False,        0
2024Sep02 19:02:10, False, False,        0
2024Sep02 19:02:20, False, False,        0
2024Sep02 19:02:30, False, False,        0
2024Sep02 19:02:40, False, False,        0
2024Sep02 19:03:00, False, False,        0
2024Sep02 19:03:10,  True, False,        0
2024Sep02 19:03:20,  True, False,        0
2024Sep02 19:03:30,  True, False,        0
2024Sep02 19:03:40,  True, False,        0
2024Sep02 19:03:50,  True, False,        0
2024Sep02 19:04:10, False, False,        0
2024Sep02 19:04:20, False, False,        0
2024Sep02 19:04:30, False, False,        0
2024Sep02 19:04:40, False, False,        0
2024Sep02 19:04:50, False, False,        0
2024Sep02 19:05:00, False, False,        0
2024Sep02 19:05:10,  True, False,        0
2024Sep02 19:05:30,  True, False,        0
2024Sep02 19:05:40,  True, False,        0
2024Sep02 19:05:50,  True, False,        0
2024Sep02 19:06:00,  True, False,        0
2024Sep02 19:06:10, False, False,        0
2024Sep02 19:06:20, False, False,        0
2024Sep02 19:06:30, False, False,        0
2024Sep02 19:06:40, False, False,        0
2024Sep02 19:06:50, False, False,        0
2024Sep02 19:07:00, False, False,        0
2024Sep02 19:07:10,  True, False,        0
